,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_Predicted
2451,NCT18,OUT046,2679.5070757156454
2452,FDL43,OUT035,1096.20024084448
2453,FDJ53,OUT035,1906.7678451995205
2454,NCQ02,OUT035,3572.309747368614
2455,NCJ05,OUT046,2674.093849361444
2456,FDT40,OUT018,1603.2762877423258
2457,FDA48,OUT046,3493.3222507275077
2458,FDV37,OUT049,3624.7416180931978
2459,FDX07,OUT045,2705.5359010681395
2460,DRG48,OUT045,2739.45696443192
2461,FDF44,OUT035,1918.1306104226614
2462,FDS24,OUT046,1013.4939615350454
2463,NCQ50,OUT049,3626.692355322746
2464,FDT25,OUT013,1916.6997565826186
2465,FDO03,OUT045,3546.9916096430225
2466,FDJ55,OUT046,3520.167639598134
2467,FDM36,OUT013,2729.8087694470205
2468,FDM21,OUT017,3568.6191845032436
2469,FDK58,OUT035,1926.9970389543403
2470,FDD26,OUT010,1598.2404867064
2471,FDW57,OUT045,2701.963306730823
2472,FDT32,OUT010,1577.6376815004298
2473,FDT25,OUT045,1898.8598487258798
2474,NCB19,OUT046,1038.1615584918306
2475,FDD05,OUT019,-131.24389330174722
2476,NCE54,OUT027,2468.456759771724
2477,FDO39,OUT049,2796.681609932146
2478,NCV06,OUT045,3535.571081844101
2479,DRB13,OUT010,1638.2725082297554
2480,FDX51,OUT010,1622.5402710434798
2481,FDC38,OUT045,1857.3166704356363
2482,FDD04,OUT046,2666.7112039594876
2483,FDC05,OUT018,3236.294776354098
2484,DRJ59,OUT027,2497.916022524727
2485,FDL22,OUT017,1109.3756605932924
2486,DRH13,OUT019,-110.07734248855922
2487,FDV22,OUT010,791.1071493329575
2488,FDP07,OUT045,3512.2195116470893
2489,FDK27,OUT049,2002.1386660693381
2490,FDP31,OUT017,1060.2323846547915
2491,NCI54,OUT010,-47.33300254173787
2492,DRK35,OUT027,2483.2883255280667
2493,NCO07,OUT049,3656.958685357916
2494,FDN31,OUT013,3551.0271494231374
2495,NCO02,OUT035,1079.3170365737349
2496,FDQ26,OUT045,1054.236711401739
2497,FDQ07,OUT046,3494.8869765433155
2498,FDB49,OUT049,2001.8162281655752
2499,FDY44,OUT049,3640.5161571996423
2500,NCI54,OUT027,3304.486052094633
2501,FDV44,OUT046,3525.428141202574
2502,FDI48,OUT049,1160.274117643898
2503,NCL05,OUT035,1067.543169725303
2504,FDT32,OUT049,3616.327102275588
2505,FDM10,OUT049,3614.8487834269254
2506,FDS21,OUT049,1152.49034182067
2507,FDD11,OUT045,3543.2218376917626
2508,FDL04,OUT027,3271.319553508245
2509,FDO58,OUT018,2414.388572591318
2510,FDQ08,OUT017,1117.5328700603304
2511,FDT28,OUT046,2681.2426097125854
2512,FDT22,OUT018,762.6081707899136
2513,FDB58,OUT035,2750.0495819809903
2514,FDN45,OUT046,3475.401743126996
2515,FDZ45,OUT013,3546.832302813609
2516,FDJ38,OUT046,3524.7673145986355
2517,NCT06,OUT045,2705.493210764118
2518,FDU21,OUT027,2473.762428564054
2519,NCP30,OUT049,1147.26036983132
2520,FDR27,OUT049,1965.3589666882947
2521,FDW39,OUT017,2795.041313998562
2522,DRZ24,OUT027,3332.7927017186075
2523,FDK21,OUT013,3578.998808151069
2524,FDJ04,OUT046,1826.0184903448255
2525,FDZ13,OUT017,1093.6787179324772
2526,FDS16,OUT017,2754.555578217525
2527,FDD56,OUT010,741.3207985424376
2528,FDI57,OUT046,3494.212883400138
2529,FDQ12,OUT027,4960.426152725149
2530,FDI56,OUT046,1035.3319181896159
2531,NCT42,OUT045,2735.9958031418983
2532,FDM25,OUT035,2734.891260423078
2533,DRB25,OUT027,3300.125298817955
2534,NCY30,OUT046,2676.755363676082
2535,FDD44,OUT017,3592.5635706726207
2536,FDK45,OUT035,1915.743030439341
2537,FDN45,OUT045,3500.7264380076176
2538,FDQ09,OUT035,1918.4764096713404
2539,FDC17,OUT035,3570.8645211068942
2540,FDD45,OUT013,1893.6949084790347
2541,FDD41,OUT046,1863.8246701737874
2542,FDU46,OUT046,1054.03768085002
2543,FDO45,OUT017,1117.5176356988234
2544,FDG41,OUT035,1908.987139375479
2545,DRC13,OUT045,1912.9417580596232
2546,FDX50,OUT018,1576.9732824289983
2547,FDK56,OUT035,2756.1346642311682
2548,NCL18,OUT046,3461.141264939445
2549,FDN57,OUT049,1971.0832967015788
2550,FDX03,OUT027,2469.1617110373354
2551,NCU17,OUT013,1937.5952786666412
2552,FDL14,OUT035,2749.7963039513497
2553,NCU18,OUT046,1854.175512633726
2554,NCH43,OUT017,3594.1558686479757
2555,FDH41,OUT035,3557.468391427483
2556,FDS28,OUT018,777.0717058096172
2557,FDG02,OUT027,4979.10540605143
2558,FDS40,OUT045,1066.7448025010306
2559,FDD10,OUT013,2712.888279832616
2560,DRQ35,OUT013,1915.1357185717927
2561,NCL05,OUT049,1159.5923501510315
2562,FDJ48,OUT035,3560.075265772235
2563,FDV21,OUT027,3270.4615552338664
2564,FDJ26,OUT035,3541.9124520017785
2565,NCN05,OUT017,2786.9032509048757
2566,FDK09,OUT046,3493.2954546952733
2567,FDM56,OUT027,3289.633251781205
2568,DRF25,OUT045,1073.7782674836428
2569,FDG14,OUT045,2720.7152047138525
2570,FDZ31,OUT035,3532.926863711331
2571,FDU21,OUT019,-971.718831038613
2572,FDC57,OUT035,3540.118962892231
2573,FDU46,OUT010,-849.4508251824166
2574,FDU22,OUT035,1895.5821025468688
2575,DRG23,OUT045,2709.6608862889952
2576,FDR23,OUT010,751.2801810553922
2577,FDI14,OUT018,1586.259475521929
2578,NCN42,OUT045,2705.803055328328
2579,NCM41,OUT049,1155.6905787019627
2580,FDT55,OUT046,2686.7504721572814
2581,DRY23,OUT027,2469.3280653847187
2582,FDL46,OUT010,-70.02356759795998
2583,FDQ57,OUT035,2753.068685363116
2584,FDQ16,OUT035,1894.5064082880028
2585,FDZ52,OUT027,3274.5292588904094
2586,FDL16,OUT019,-1024.2430314210162
2587,NCX18,OUT018,3262.0162481205653
2588,FDM34,OUT018,1581.787069877709
2589,FDG60,OUT027,4934.61616964817
2590,NCA06,OUT018,774.1251467696188
2591,DRD12,OUT046,1041.2316413291258
2592,FDP04,OUT018,781.8158198910618
2593,NCH30,OUT045,1871.339107869929
2594,FDS04,OUT045,2687.8855975189763
2595,FDQ13,OUT019,-934.01484871155
2596,FDU59,OUT049,2812.2894017715917
2597,DRG11,OUT045,1891.1243848819233
2598,FDA36,OUT027,4159.9272883395315
2599,FDA15,OUT035,3577.3383458731923
2600,FDZ03,OUT010,1583.2552444391915
2601,FDJ16,OUT035,1070.9363043802498
2602,FDZ12,OUT049,1977.0455131725564
2603,FDH09,OUT045,1060.0211497136518
2604,FDT13,OUT017,3595.4581313368326
2605,FDU20,OUT017,1933.5018294850393
2606,DRH25,OUT035,1084.5732705646608
2607,FDK26,OUT045,3559.9747647180684
2608,FDU32,OUT035,1924.8865398931482
2609,FDI22,OUT045,3523.3125321938696
2610,NCB54,OUT018,1611.121831759532
2611,FDX46,OUT045,1060.0839792332356
2612,NCC07,OUT013,1896.8196269604603
2613,FDQ34,OUT019,-190.9105100674194
2614,FDM16,OUT018,792.4210643006583
2615,FDJ55,OUT027,4963.762091675702
2616,DRI01,OUT017,2781.2528294787535
2617,FDD50,OUT018,2384.18737732295
2618,FDJ08,OUT045,3522.2946555958633
2619,NCK18,OUT049,2831.3834831784625
2620,FDQ14,OUT010,777.0680357457206
2621,FDS51,OUT046,1040.3580260239883
2622,FDA04,OUT035,3556.8660983452737
2623,FDP10,OUT017,1900.884988717637
2624,FDT36,OUT045,1043.4771107155643
2625,FDH38,OUT017,1967.1101681045102
2626,FDC16,OUT018,788.6824184073786
2627,FDF17,OUT049,3655.731161043661
2628,FDU23,OUT013,2740.1706379429806
2629,FDB34,OUT049,1161.4315172016527
2630,FDW26,OUT013,3539.6810346099137
2631,FDP45,OUT045,3536.5703999719763
2632,FDD38,OUT046,1865.1816809880686
2633,FDM60,OUT049,1165.0891112283655
2634,FDW26,OUT035,3543.1290111005155
2635,FDV51,OUT027,4127.408681680886
2636,FDT33,OUT049,2827.0371093996264
2637,FDQ40,OUT046,2694.9609449890013
2638,FDX40,OUT035,1098.2210207332619
2639,FDU31,OUT035,3571.743134643515
2640,DRJ01,OUT046,2681.9123266535207
2641,FDP11,OUT027,4942.507960092971
2642,NCN43,OUT027,3319.9288335875763
2643,FDA15,OUT018,3271.068235934653
2644,FDO04,OUT017,1121.3686017162283
2645,NCF43,OUT035,2742.706860409985
2646,NCI17,OUT017,1920.2353497051934
2647,FDY47,OUT013,1912.9704764767441
2648,FDF20,OUT027,4960.639222379656
2649,NCS53,OUT046,2670.270832297593
2650,FDK38,OUT049,2823.716957701952
2651,FDW43,OUT013,3546.6816873108564
2652,FDV57,OUT046,2675.966804688669
2653,FDX26,OUT017,2741.824236976686
2654,FDR04,OUT046,1883.2711247461198
2655,FDP19,OUT013,1923.1776554116063
2656,FDT07,OUT017,3598.10510209961
2657,DRB24,OUT049,2828.9509520779284
2658,FDB36,OUT046,1894.062979941199
2659,NCE07,OUT027,3327.214164273255
2660,FDI16,OUT027,2450.307180911108
2661,FDP45,OUT046,3511.190393797984
2662,NCC43,OUT013,3554.4159954961233
2663,FDQ23,OUT019,-105.70241224363735
2664,FDW24,OUT035,1100.646946509763
2665,FDW09,OUT027,2485.2078100358094
2666,FDN10,OUT035,1912.2695889503584
2667,FDE23,OUT035,1070.5621672856007
2668,FDV16,OUT035,1084.268270030683
2669,FDF12,OUT027,4130.861776310215
2670,FDN21,OUT049,2788.479608925564
2671,DRC25,OUT046,1054.0223652805428
2672,NCP18,OUT049,2818.595940839783
2673,FDW60,OUT013,2757.276865597586
2674,FDY04,OUT045,2702.9253867090156
2675,NCJ31,OUT027,4899.461020445295
2676,DRN47,OUT013,2741.8126958260573
2677,FDU13,OUT013,2755.79137432112
2678,FDT39,OUT010,811.1841620725934
2679,NCQ18,OUT013,1871.1854107566546
2680,FDV25,OUT013,3572.562332502388
2681,NCE30,OUT046,3489.130465433692
2682,NCN42,OUT046,2680.412678286829
2683,FDW25,OUT049,1181.5669672158779
2684,FDS49,OUT013,1079.0161078498436
2685,FDN34,OUT049,2805.1870272388796
2686,FDS45,OUT018,1625.9206336712812
2687,NCL53,OUT027,4158.150950025669
2688,FDT38,OUT049,1143.72540515537
2689,NCX06,OUT046,2686.138421134554
2690,NCY17,OUT013,1031.463399160532
2691,NCO18,OUT046,2693.725226456946
2692,FDY47,OUT010,-42.83452691431171
2693,FDF57,OUT027,4123.568246377524
2694,FDS26,OUT049,3605.734832966228
2695,NCL17,OUT035,1915.1075247765973
2696,NCB18,OUT049,1146.6988009240013
2697,FDA50,OUT010,-77.74110379966692
2698,DRE13,OUT049,1182.0160533100961
2699,DRE60,OUT013,3529.0066173511595
2700,FDB20,OUT017,1125.7872700913767
2701,NCS18,OUT013,1907.3453648516581
2702,FDH19,OUT019,685.0382891626703
2703,FDS47,OUT045,1067.8584280986267
2704,FDC09,OUT013,1905.652389972881
2705,DRG23,OUT049,2808.0565177843973
2706,FDU34,OUT045,1866.144192791138
2707,FDZ40,OUT017,1126.6518335012638
2708,NCE30,OUT035,3535.7997723466515
2709,FDA44,OUT018,759.3304246493879
2710,FDB32,OUT035,1072.830021955525
2711,NCO06,OUT046,1002.9455500705546
2712,FDY44,OUT046,3516.745791013768
2713,FDG10,OUT045,1088.0503583567454
2714,FDF38,OUT046,1045.7894002725507
2715,FDW59,OUT019,-944.2967244730173
2716,FDP34,OUT046,2659.3266026275114
2717,FDZ26,OUT017,3563.7081956042866
2718,FDH17,OUT019,-123.91795813323574
2719,FDU44,OUT017,2763.9847264534274
2720,FDS23,OUT049,1975.7875961782236
2721,DRE03,OUT018,768.6407009645702
2722,FDY57,OUT045,1847.2057017208285
2723,FDH50,OUT027,4090.5661104431865
2724,DRY23,OUT046,1025.6044279774899
2725,FDT27,OUT035,3555.7538422192383
2726,FDB38,OUT018,2418.4505501866697
2727,FDY16,OUT046,2660.5255788307168
2728,FDG33,OUT010,745.2377731908371
2729,FDN04,OUT018,2440.565114506856
2730,FDJ48,OUT017,3591.868553260437
2731,NCC07,OUT045,1879.003617555712
2732,FDI35,OUT049,2810.316504107759
2733,DRH49,OUT046,1027.889873538975
2734,FDY51,OUT046,3502.908104586196
2735,NCG07,OUT045,3537.667837894518
2736,FDA22,OUT046,2688.4135713944997
2737,FDA33,OUT046,2706.402507765886
2738,FDV03,OUT013,2716.1269579846057
2739,FDP27,OUT045,3526.4227156307943
2740,FDZ20,OUT049,3632.874790158423
2741,FDR56,OUT049,3613.5221607687818
2742,NCV41,OUT027,3311.607124380622
2743,FDU11,OUT035,1913.449964969382
2744,NCB30,OUT049,3639.060881846902
2745,FDX23,OUT018,1622.8964920223518
2746,FDY24,OUT013,1071.760036640095
2747,FDZ37,OUT013,1105.833086049698
2748,FDL10,OUT035,1921.580567101934
2749,NCE18,OUT046,3527.356372251699
2750,FDY60,OUT027,4142.970130330773
2751,FDT24,OUT013,1038.0200792715812
2752,NCV06,OUT035,3556.8812674225856
2753,FDP51,OUT019,-155.89450340640428
2754,FDU49,OUT035,1073.1390015556153
2755,FDQ16,OUT049,1971.6024495500785
2756,FDV16,OUT013,1080.815456046688
2757,FDL36,OUT018,762.9080535488517
2758,FDE09,OUT027,3323.1970772804625
2759,NCV54,OUT035,1917.2597037872495
2760,FDH27,OUT017,1950.572548760825
2761,FDF33,OUT035,1928.1694589118647
2762,NCP18,OUT035,2741.4927555764425
2763,FDZ45,OUT018,3243.9506419455183
2764,FDU25,OUT027,2488.004703988405
2765,FDQ40,OUT010,786.2413866676477
2766,DRD25,OUT019,-134.45517749148462
2767,FDJ57,OUT010,1627.645941025504
2768,FDT43,OUT049,1160.7581461473583
2769,FDH44,OUT049,2803.233195611657
2770,FDR31,OUT019,706.3353473105801
2771,FDQ27,OUT018,1621.2661453356743
2772,DRK13,OUT049,3617.656994667661
2773,FDB04,OUT046,1035.3446305011112
2774,NCI54,OUT045,1886.2545250006388
2775,FDP19,OUT045,1851.1754056315117
2776,FDB37,OUT035,3549.6359728603557
2777,NCR05,OUT013,3559.978645911895
2778,FDZ15,OUT045,1895.1301235319243
2779,NCQ29,OUT046,3496.8740501695565
2780,FDL04,OUT046,1827.5916479078892
2781,DRH49,OUT018,768.2732061789136
2782,FDT07,OUT019,1517.7352125345658
2783,NCI55,OUT045,1884.8660084660546
2784,FDP19,OUT035,1872.559439369002
2785,FDV45,OUT045,3529.615086804759
2786,FDG26,OUT018,3240.4529934502543
2787,DRJ01,OUT035,2728.5825704489016
2788,FDD14,OUT035,2677.5286251361804
2789,DRH37,OUT035,2724.7202381718353
2790,NCD18,OUT013,3540.595050462445
2791,NCE55,OUT045,2696.088061356657
2792,NCQ43,OUT017,1909.0650122128163
2793,FDC41,OUT046,1008.6913788942193
2794,DRL01,OUT019,1485.9005863231203
2795,FDX48,OUT010,769.7564500064416
2796,DRC25,OUT010,-856.6601765258431
2797,DRF48,OUT045,3553.21417843004
2798,FDT34,OUT018,1570.9513638935825
2799,NCB43,OUT035,3525.759408807862
2800,FDG44,OUT019,-972.3947676704679
2801,FDD35,OUT035,1925.1306799569247
2802,FDC02,OUT013,3529.3120619373312
2803,FDU51,OUT018,2395.1651412437495
2804,NCC19,OUT035,3558.5025414748325
2805,FDJ60,OUT046,2667.451811928172
2806,NCI29,OUT046,2701.8552143108463
2807,NCF43,OUT013,1913.97123921783
2808,FDY08,OUT027,3275.3748089565224
2809,FDD17,OUT010,1621.6911741547344
2810,FDK41,OUT035,1055.0815054442608
2811,DRN59,OUT045,1051.9028092971328
2812,FDR60,OUT013,1050.742529764471
2813,DRO47,OUT010,-76.68711059227894
2814,FDF26,OUT035,2748.293446936632
2815,FDQ12,OUT046,3516.8137645714387
2816,NCO29,OUT035,2742.6854669738304
2817,DRF03,OUT049,1146.610941881378
2818,FDU48,OUT010,-67.20334089650964
2819,DRE03,OUT035,1074.92171428149
2820,FDX55,OUT017,3583.3886604822774
2821,FDP38,OUT027,2491.571945475471
2822,FDZ19,OUT017,2766.35787956099
2823,NCU54,OUT045,3531.238218141567
2824,FDY36,OUT046,1049.906717341695
2825,FDL16,OUT018,739.2389542093003
2826,FDW31,OUT013,3560.6363883123995
2827,DRK49,OUT027,2480.931583151897
2828,FDC08,OUT049,3604.5186883052693
2829,FDO56,OUT035,1915.6698317646642
2830,NCV53,OUT017,3610.733070309322
2831,FDA35,OUT017,1933.847733831602
2832,FDL40,OUT019,-118.3267069879073
2833,FDJ04,OUT049,1949.7403609400278
2834,FDA31,OUT018,2421.5012907436585
2835,FDX24,OUT045,1908.36859497949
2836,FDQ59,OUT046,1041.0931654824178
2837,FDF45,OUT017,1113.8092421884794
2838,FDH05,OUT027,4939.2395491265415
2839,NCZ54,OUT046,2671.922107003081
2840,FDW01,OUT019,679.4461652840453
2841,FDX36,OUT018,3235.004072625533
2842,NCO55,OUT027,3292.264084646212
2843,FDL13,OUT017,3585.9559825795404
2844,FDV16,OUT049,1161.3419155939364
2845,FDN04,OUT045,2725.5588221299377
2846,NCH06,OUT018,3245.1201785664634
2847,FDA40,OUT013,1056.4783137959585
2848,NCS05,OUT049,1997.2152333262795
2849,FDM15,OUT027,4130.303378671321
2850,FDK04,OUT017,1126.5232355886599
2851,FDI58,OUT013,1084.8807334874891
2852,FDB33,OUT013,2729.3313784693
2853,FDJ45,OUT049,1140.9851538662524
2854,NCO05,OUT046,1875.3359580784215
2855,NCE31,OUT010,-933.9689447145076
2856,FDQ49,OUT046,2672.72713135503
2857,FDL34,OUT046,2681.9960724554785
2858,FDV07,OUT049,1998.66333908619
2859,FDX19,OUT045,3507.985481861624
2860,FDO48,OUT046,3514.0032370084455
2861,FDK40,OUT013,3584.1474617677804
2862,FDY19,OUT049,1971.6024198116531
2863,FDS16,OUT027,4140.303892112883
2864,FDS02,OUT027,4977.14024825405
2865,FDM51,OUT045,1896.5835910709873
2866,FDW02,OUT019,-108.82257851698387
2867,FDS31,OUT019,717.6814523481564
2868,DRF03,OUT018,763.2078114171709
2869,FDT55,OUT013,2729.9558194590663
2870,FDW21,OUT046,1892.4952124210804
2871,FDP07,OUT013,3530.0943320141523
2872,NCZ17,OUT046,1028.4258604006209
2873,NCV41,OUT017,1946.5520268372027
2874,FDP60,OUT049,1972.6569046563648
2875,FDG58,OUT010,760.7005944816631
2876,FDI60,OUT049,1176.508100284569
2877,FDI20,OUT046,3500.783216363895
2878,DRC13,OUT017,1955.9303227027863
2879,DRA24,OUT019,681.3046194140331
2880,FDW52,OUT013,2730.9330423614583
2881,FDN38,OUT018,3253.55663694304
2882,DRI49,OUT045,1016.5951673415591
2883,FDW26,OUT045,3521.790916402664
2884,FDA28,OUT027,3297.9797569451903
2885,FDZ52,OUT017,1909.2023597532846
2886,FDU39,OUT045,1051.7007343283883
2887,FDR25,OUT018,3214.4436721673046
2888,FDM44,OUT017,1946.4750329428034
2889,FDA50,OUT027,3285.4136825276846
2890,FDJ38,OUT018,3265.130898505394
2891,DRM47,OUT035,3568.684091704843
2892,NCO05,OUT049,1999.095585191085
2893,FDU21,OUT049,1153.8326791710742
2894,FDF32,OUT046,3519.222023034463
2895,FDM27,OUT019,632.9263996310942
2896,FDL33,OUT027,4953.030930611381
2897,FDO60,OUT046,1024.1614318416707
2898,NCJ30,OUT013,2761.705399394181
2899,NCI42,OUT013,3553.5879434770286
2900,FDU37,OUT035,1073.4595649580801
2901,FDV08,OUT027,2499.075704333596
2902,NCA29,OUT035,2745.7541590914807
2903,FDD16,OUT035,1069.0421364170857
2904,FDB35,OUT017,1111.1397743322395
2905,FDS31,OUT018,2428.1079763372363
2906,NCA53,OUT017,1130.4143274547437
2907,NCD19,OUT017,1135.1300791197698
2908,FDP07,OUT035,3533.5457480012174
2909,FDA44,OUT013,1062.191202860383
2910,FDI14,OUT035,1892.627472369997
2911,NCE31,OUT017,1084.246340763587
2912,FDJ14,OUT019,-926.3394813627381
2913,FDY44,OUT018,3257.1294425990363
2914,FDZ26,OUT035,3532.0745254444973
2915,FDG26,OUT017,3578.576901010423
2916,FDN34,OUT017,2759.9059093693313
2917,DRG11,OUT018,1606.0861932708701
2918,FDH20,OUT018,1601.8565321416652
2919,FDX09,OUT018,2431.0813192414116
2920,FDS09,OUT027,2479.1844004468503
2921,NCJ43,OUT017,2786.6823391121434
2922,NCR05,OUT027,4960.411857116711
2923,DRE49,OUT013,2720.2547789326045
2924,FDZ59,OUT049,2807.922185150396
2925,NCH43,OUT018,3256.045738403678
2926,FDP03,OUT049,1999.476946001754
2927,DRC01,OUT027,2505.3267347447218
2928,FDX28,OUT027,3335.6155697021986
2929,FDI19,OUT035,3552.486769072223
2930,FDW15,OUT035,2725.7620736531107
2931,NCX18,OUT019,1535.7080188200896
2932,FDF20,OUT049,3640.7962345343685
2933,FDN57,OUT027,3290.9681970186284
2934,NCM06,OUT035,2737.7082462980807
2935,NCV53,OUT018,3272.597399808432
2936,FDO20,OUT049,3603.6662282752886
2937,FDV44,OUT013,3568.632499867368
2938,FDJ56,OUT045,1853.9540194151964
2939,NCB18,OUT035,1069.6025167895773
2940,FDZ20,OUT010,1600.751107487152
2941,NCR50,OUT046,2681.2783733525794
2942,FDL24,OUT035,2746.962576083226
2943,FDU38,OUT010,1587.940323403033
2944,DRB48,OUT010,-871.6618311470586
2945,FDS27,OUT019,1542.9346507463258
2946,FDR43,OUT049,1112.4318866931367
2947,FDI12,OUT017,1106.6986106785232
2948,FDU08,OUT027,3317.867087799649
2949,FDT56,OUT027,2451.9034472985795
2950,DRD15,OUT019,1517.7868353019728
2951,FDK26,OUT018,2449.69292477809
2952,DRJ13,OUT017,2761.4184368804117
2953,FDP44,OUT046,1843.466228928422
2954,FDV40,OUT013,1079.6765980485634
2955,FDN28,OUT046,1883.6642808873225
2956,FDY13,OUT017,1122.4207832159725
2957,NCM17,OUT046,1040.8573147255893
2958,DRE48,OUT035,3578.9617397814645
2959,FDA57,OUT027,2468.818780250207
2960,NCX18,OUT049,3648.136706123698
2961,DRK13,OUT027,4937.663427185323
2962,FDL57,OUT019,1501.6764659566354
2963,FDR27,OUT010,-79.71584746895246
2964,FDB52,OUT049,3630.2342929998867
2965,FDQ10,OUT018,2432.138817371194
2966,FDY60,OUT010,792.6804104459745
2967,FDH33,OUT027,2495.1164840286037
2968,FDG56,OUT027,2471.897447179248
2969,FDS07,OUT013,1890.1185811290977
2970,FDZ13,OUT045,1040.6921257023957
2971,FDO31,OUT013,1099.9306954011222
2972,DRD49,OUT017,3560.2193854882316
2973,FDW12,OUT049,2825.3651238136863
2974,FDP57,OUT018,1589.9832426449618
2975,FDO21,OUT013,3570.4562227577717
2976,NCY18,OUT046,2705.3813230155083
2977,NCR30,OUT010,-904.7214180068443
2978,FDZ20,OUT017,3587.608323820489
2979,NCK17,OUT017,1122.5516391759172
2980,FDX26,OUT035,2710.0881270641084
2981,FDR24,OUT035,1068.1309037530823
2982,FDQ22,OUT027,2476.790818508821
2983,FDP07,OUT018,3227.177453408486
2984,FDV04,OUT049,2790.7723684252132
2985,FDL48,OUT049,1134.4871377701097
2986,FDE16,OUT018,3268.7820458208907
2987,NCK42,OUT017,3614.372916540612
2988,FDJ53,OUT046,1860.10018196181
2989,FDH58,OUT013,1909.8040316845627
2990,FDD46,OUT049,2797.683495563976
2991,FDW58,OUT035,1902.712904032809
2992,NCL07,OUT046,1039.454045839677
2993,FDU12,OUT045,3522.9392497737335
2994,FDO52,OUT017,2759.3924995958723
2995,FDT16,OUT027,4962.7419194200975
2996,FDG12,OUT017,1967.9095559018258
2997,FDX22,OUT045,3559.758559945004
2998,DRG37,OUT046,2688.25366898399
2999,FDI26,OUT017,2785.852705672649
3000,FDK34,OUT045,3539.584240997152
3001,FDO25,OUT010,1575.0081308458896
3002,FDV47,OUT017,1103.2059986766835
3003,FDU13,OUT049,2777.812633498187
3004,FDN57,OUT018,1587.6731562991488
3005,DRG01,OUT027,2476.643086334134
3006,FDU57,OUT027,4128.569073731033
3007,FDF24,OUT027,2481.062608456644
3008,FDP39,OUT018,770.7056878526743
3009,DRJ39,OUT027,4942.41175214306
3010,FDN02,OUT017,3574.283874440687
3011,FDS24,OUT049,1137.2459953793668
3012,FDW51,OUT010,1592.4573209215398
3013,NCR29,OUT035,1093.518243434455
3014,FDE29,OUT045,1041.445898838617
3015,NCX54,OUT046,1870.3772380859662
3016,FDF02,OUT018,1577.0417106946018
3017,NCR53,OUT019,1465.9998891019911
3018,FDV01,OUT019,657.077906942252
3019,FDX46,OUT049,1158.4753811955502
3020,DRD25,OUT035,1914.5465481564456
3021,FDX57,OUT013,1909.7632001176823
3022,FDA04,OUT046,3510.198701986549
3023,FDB04,OUT019,-963.3028594424381
3024,NCR41,OUT049,1983.3234460685978
3025,FDE24,OUT010,-77.75607871527404
3026,NCM41,OUT045,1882.579086315454
3027,DRG13,OUT035,2726.9177342984876
3028,FDV34,OUT010,-850.5284541673395
3029,FDK24,OUT019,-979.0561468360429
3030,FDX46,OUT046,1034.721356047394
3031,NCB31,OUT045,3531.144492279118
3032,FDR55,OUT013,3531.068415842181
3033,FDY28,OUT045,3565.337977771421
3034,FDM16,OUT046,1052.0490344222558
3035,FDJ33,OUT018,1598.8268350312594
3036,FDF33,OUT018,1621.892022583969
3037,DRH36,OUT035,1080.0005582950178
3038,NCS53,OUT049,2794.0095100334156
3039,NCN53,OUT019,-930.9534659746134
